date,EUR,JPY,GBP,AUD,CAD,CHF,CNY,HKD,SEK,NOK,SGD,NZD,KRW,MXN,RUB,INR,BRL,PLN,DKK
2016-01-28,0.913339,118.7015,0.695866,1.4098,1.405909,1.014347,6.576319,7.7944,8.510778,8.636697,1.426519,1.543159,1205.341681,18.30022,76.84974,68.07092,4.082049,4.080578,6.825735
2016-01-29,0.923154,120.578901,0.704225,1.41242,1.405037,1.02124,6.575282,7.785697,8.560722,8.692608,1.425111,1.544642,1206.418324,18.20732,75.899779,67.90519,4.028931,4.082217,6.878571
2016-01-30,0.923297,120.965101,0.702,1.411543,1.398905,1.022196,6.575917,7.784557,8.572728,8.674754,1.424359,1.542648,1204.918315,18.1377,75.679791,67.871561,4.009797,4.080805,6.882444
2016-01-31,0.923297,121.129301,0.702,1.411543,1.397737,1.023083,6.576226,7.783005,8.579711,8.68002,1.424161,1.542648,1204.379982,18.10982,75.587621,67.857271,3.99937,4.081475,6.889614
2016-02-01,0.917868,121.044901,0.695521,1.412792,1.400274,1.020292,6.58365,7.7772,8.547309,8.709137,1.424181,1.537736,1203.733351,18.2644,76.78698,67.87521,3.98764,4.048389,6.858356
2016-02-02,0.916752,120.3901,0.694387,1.416638,1.403023,1.018813,6.580413,7.793616,8.575113,8.712075,1.426694,1.539483,1208.528332,18.43564,78.33054,67.9009,3.992716,4.041905,6.847638
2016-02-03,0.903807,118.301401,0.686198,1.39951,1.387058,1.008425,6.577491,7.796009,8.486368,8.619382,1.421536,1.500972,1212.105008,18.38232,78.183039,67.95179,3.937575,4.006309,6.764398
2016-02-04,0.893454,117.302699,0.685986,1.38597,1.377448,0.998674,6.568021,7.790003,8.434169,8.535256,1.402035,1.484838,1201.520018,18.2765,76.79019,67.65064,3.896456,3.962215,6.694163
2016-02-05,0.897895,117.06,0.691435,1.412582,1.38556,0.99454,6.574747,7.790465,8.461829,8.581395,1.406037,1.510336,1199.33334,18.34108,77.23133,67.756951,3.903434,3.959797,6.700053
2016-02-06,0.896115,116.8519,0.689551,1.41513,1.388827,0.991353,6.574047,7.791043,8.449013,8.570429,1.406439,1.508716,1200.488332,18.41436,77.3408,67.77973,3.901913,3.950901,6.685695
2016-02-07,0.891313,117.2679,0.689563,1.414983,1.391673,0.990944,6.574224,7.78407,8.448477,8.57178,1.397324,1.508617,1201.905,18.443513,77.44605,67.7945,3.903243,3.950881,6.655258
2016-02-08,0.895534,115.9474,0.693886,1.408364,1.390778,0.989934,6.573669,7.792583,8.463831,8.59313,1.404546,1.507323,1205.181649,18.62767,78.2307,67.95452,3.90073,3.976646,6.685616
2016-02-09,0.883322,115.189399,0.689973,1.412468,1.383393,0.974858,6.573752,7.795297,8.408384,8.569999,1.398165,1.502742,1205.140015,18.75432,78.857129,67.91274,3.894326,3.935955,6.612747
2016-02-10,0.890281,114.2499,0.690493,1.409557,1.394722,0.977917,6.573897,7.792777,8.444924,8.561217,1.395192,1.500918,1197.756649,18.832,78.52176,67.89449,3.92284,3.931945,6.644802
2016-02-11,0.881468,112.512399,0.691594,1.409469,1.394352,0.972137,6.572268,7.794163,8.37116,8.562796,1.390713,1.496129,1198.40499,19.1107,79.9546,68.31543,3.960186,3.902956,6.588168
2016-02-12,0.889691,112.981201,0.690711,1.407719,1.385244,0.975412,6.572664,7.788709,8.426861,8.578186,1.395212,1.507112,1205.470015,18.9696,78.72854,68.154979,3.976019,3.913106,6.631764
2016-02-13,0.888429,113.1228,0.689458,1.407001,1.385987,0.976738,6.565472,7.789392,8.4032,8.577679,1.397356,1.508434,1208.526681,18.94584,78.74307,68.18204,4.001146,3.907386,6.628809
2016-02-14,0.888429,113.2401,0.689458,1.407001,1.384912,0.977167,6.56597,7.789569,8.404387,8.577819,1.397948,1.508434,1208.736681,18.90751,78.54234,68.14921,4.003889,3.90618,6.631639
2016-02-15,0.89687,114.3688,0.692808,1.399872,1.38313,0.985655,6.506061,7.787582,8.481772,8.620428,1.400036,1.502177,1209.108332,18.85573,77.9634,68.12627,3.99515,3.934956,6.683595
2016-02-16,0.897556,113.9099,0.699326,1.408123,1.385095,0.987118,6.517924,7.788728,8.48809,8.618197,1.404683,1.522771,1215.686673,18.82527,77.637681,68.384949,4.045141,3.949985,6.693579
2016-02-17,0.897512,114.2012,0.698867,1.394008,1.371538,0.991162,6.52624,7.786041,8.501623,8.567811,1.403514,1.50873,1222.203324,18.29095,75.600819,68.35166,3.986539,3.949562,6.697812
2016-02-18,0.904208,113.694625,0.697405,1.401175,1.380394,0.996715,6.53047,7.784403,8.479,8.596499,1.409194,1.516975,1219.171667,18.3342,76.26217,68.42049,4.040912,3.976978,6.737659
2016-02-19,0.898507,112.6977,0.697085,1.403329,1.377244,0.990382,6.52162,7.774586,8.455255,8.570565,1.405015,1.511285,1231.803341,18.28697,77.08766,68.65068,4.037577,3.932753,6.708
2016-02-20,0.898413,112.670699,0.694179,1.39875,1.376709,0.990601,6.52196,7.775918,8.44831,8.562773,1.405499,1.507631,1233.984998,18.23317,77.04559,68.66941,4.02454,3.931392,6.706912
2016-02-21,0.898413,112.605499,0.694179,1.39875,1.376621,0.990182,6.52216,7.775754,8.44838,8.557086,1.405284,1.507631,1233.409998,18.21695,77.03685,68.67143,4.022439,3.927917,6.704977
2016-02-22,0.90718,113.0375,0.70631,1.380759,1.369778,0.996984,6.52265,7.770808,8.487867,8.596981,1.400253,1.487717,1231.23834,18.05994,75.67346,68.58027,3.958212,3.950876,6.756501
2016-02-23,0.907384,112.3198,0.712793,1.387227,1.377833,0.99168,6.52752,7.770349,8.483009,8.591591,1.407162,1.501989,1230.428348,18.19867,75.88839,68.58269,3.972549,3.968028,6.765005
2016-02-24,0.907253,111.574199,0.717696,1.393421,1.374493,0.987893,6.53037,7.770416,8.485662,8.655283,1.405657,1.508382,1233.440007,18.20162,76.240799,68.54022,3.971056,3.967227,6.77
2016-02-25,0.906515,112.517101,0.717083,1.387942,1.361808,0.989917,6.53235,7.769924,8.503056,8.652584,1.403908,1.493231,1236.916652,18.20133,76.03479,68.78627,3.948046,3.958989,6.766891
2016-02-26,0.915179,113.5575,0.721001,1.403359,1.355473,0.995606,6.53797,7.773493,8.542479,8.67912,1.407146,1.505965,1239.63834,18.17662,76.027491,68.774111,3.983253,3.99049,6.815876
2016-02-27,0.914709,113.8295,0.72082,1.403263,1.351783,0.995929,6.53762,7.774518,8.554092,8.677457,1.406855,1.508171,1239.650018,18.24959,76.08727,68.7565,3.989642,3.993449,6.815195
2016-02-28,0.914709,113.9941,0.72082,1.403263,1.351368,0.996874,6.53986,7.775569,8.565045,8.687872,1.4079,1.508171,1241.918351,18.27786,76.36458,68.75659,3.995512,4.001158,6.823807
2016-02-29,0.919882,113.1162,0.718643,1.398552,1.352665,0.996968,6.54985,7.776056,8.564776,8.693811,1.406572,1.515747,1240.299998,18.1162,75.2749,68.36592,3.98358,3.997014,6.854792
2016-03-01,0.921769,113.8266,0.71678,1.39543,1.34434,0.99964,6.55239,7.771568,8.617299,8.671631,1.402655,1.511517,1234.086649,17.97741,73.787711,67.858621,3.960407,3.991974,6.868068
2016-03-02,0.921856,113.659799,0.711399,1.375907,1.34678,0.997719,6.55162,7.773571,8.623626,8.694102,1.400679,1.507868,1230.021673,17.87127,73.61065,67.510381,3.913211,3.990214,6.87231
2016-03-03,0.913891,113.6545,0.707157,1.358847,1.341303,0.993278,6.53747,7.771508,8.559915,8.610441,1.391879,1.482001,1217.988351,17.88671,73.33268,67.27865,3.83803,3.973812,6.827681
2016-03-04,0.909353,113.9201,0.703158,1.346209,1.335108,0.993971,6.51752,7.764968,8.505743,8.535592,1.378212,1.46883,1205.544984,17.79032,72.26421,67.03179,3.753166,3.939572,6.797454
2016-03-05,0.908622,113.7694,0.702697,1.344134,1.333223,0.992837,6.51941,7.764715,8.487677,8.493018,1.376166,1.466587,1201.986681,17.79568,72.051369,67.039281,3.759909,3.930247,6.78292
2016-03-06,0.908622,113.7733,0.702697,1.344134,1.33155,0.992909,6.51215,7.763791,8.483768,8.477174,1.374709,1.466587,1200.138348,17.77309,72.051369,67.009191,3.757408,3.925329,6.778568
2016-03-07,0.907298,113.617601,0.700414,1.336985,1.328328,0.994,6.51909,7.764568,8.476819,8.492295,1.377295,1.468129,1200.185007,17.73192,71.51504,66.99176,3.78156,3.93197,6.772639
2016-03-08,0.907286,112.7797,0.702927,1.340764,1.33749,0.994837,6.50788,7.766964,8.487315,8.537139,1.382586,1.475793,1205.645015,17.88219,72.21684,67.27781,3.766457,3.925711,6.774874
2016-03-09,0.906669,113.058299,0.7027,1.330096,1.326088,0.994564,6.51326,7.765368,8.433262,8.508473,1.379497,1.470467,1210.39834,17.75019,71.225621,67.17564,3.719616,3.91825,6.766176
2016-03-10,0.894171,112.886599,0.699447,1.344409,1.337985,0.986869,6.50932,7.764277,8.387196,8.530963,1.382049,1.501178,1207.65334,17.90141,71.70462,67.21649,3.676723,3.891771,6.695227
2016-03-11,0.896062,113.6701,0.694007,1.322469,1.322799,0.98435,6.49515,7.759586,8.358181,8.443268,1.374086,1.482488,1194.614982,17.72143,69.998071,67.00266,3.626832,3.859695,6.699433
2016-03-12,0.89683,113.8033,0.698079,1.32204,1.322389,0.982982,6.4951,7.759829,8.34606,8.427738,1.373844,1.482525,1191.478348,17.71008,69.90377,67.01784,3.590374,3.855067,6.690023
2016-03-13,0.89683,113.8738,0.698079,1.32204,1.321314,0.982551,6.4951,7.759269,8.341075,8.414111,1.373198,1.482525,1188.496681,17.70178,69.90377,66.98389,3.584033,3.851125,6.689495
2016-03-14,0.901549,113.7504,0.698704,1.33336,1.326484,0.986201,6.49183,7.75912,8.347647,8.473119,1.375654,1.50122,1186.629993,17.73357,70.29662,67.099,3.61881,3.854228,6.718149
2016-03-15,0.900103,113.1651,0.706844,1.341227,1.334085,0.986117,6.51231,7.760366,8.325749,8.54224,1.380478,1.516124,1190.121673,17.87443,70.991681,67.34285,3.722295,3.860224,6.709172
2016-03-16,0.902492,113.6153,0.709094,1.344329,1.333968,0.988083,6.52076,7.762713,8.321833,8.577145,1.383636,1.516073,1192.809992,17.89659,70.556081,67.269451,3.777678,3.871205,6.726408
2016-03-17,0.883459,111.6874,0.690478,1.307684,1.306674,0.970719,6.48482,7.756282,8.206674,8.380289,1.355635,1.459734,1172.481681,17.49139,68.62726,66.702609,3.676734,3.796766,6.610777
2016-03-18,0.887046,111.5913,0.690555,1.314143,1.301887,0.969128,6.47315,7.756366,8.220746,8.36365,1.35727,1.47097,1163.761681,17.39089,68.33951,66.490701,3.627016,3.786433,6.611983
2016-03-19,0.887332,111.516,0.690847,1.314866,1.300389,0.969078,6.47145,7.755216,8.225137,8.368983,1.357938,1.470949,1162.468315,17.38436,68.031721,66.426731,3.623574,3.782447,6.610502
2016-03-20,0.887332,111.5451,0.690847,1.314866,1.300614,0.969379,6.47173,7.755072,8.231131,8.379128,1.358678,1.470949,1163.156649,17.39436,68.095481,66.416971,3.624628,3.783002,6.613395
2016-03-21,0.889416,111.7337,0.694895,1.318506,1.305919,0.969504,6.48162,7.753698,8.231122,8.407128,1.359735,1.479501,1163.010015,17.39094,68.031079,66.519491,3.60777,3.78588,6.626647
2016-03-22,0.891783,112.126801,0.703863,1.31313,1.305795,0.971572,6.48926,7.753744,8.228287,8.407327,1.361873,1.483136,1157.33499,17.35166,67.42023,66.63725,3.593068,3.79239,6.639958
2016-03-23,0.892317,112.3114,0.704531,1.313469,1.308503,0.973654,6.49264,7.755416,8.232847,8.408281,1.364252,1.485259,1160.62665,17.36921,67.587521,66.817559,3.586898,3.79691,6.646169
2016-03-24,0.894674,112.6628,0.705665,1.32879,1.322126,0.975147,6.51304,7.758626,8.289761,8.477272,1.368148,1.49265,1165.70834,17.59426,68.78296,66.8241,3.676381,3.817543,6.667912
2016-03-25,0.895574,113.0355,0.707717,1.331909,1.327175,0.977188,6.51325,7.758035,8.301928,8.487351,1.370896,1.494709,1168.753324,17.5656,68.39486,66.77588,3.683258,3.816099,6.675853
2016-03-26,0.895514,113.083299,0.707494,1.331786,1.326595,0.977607,6.51193,7.757837,8.304192,8.50809,1.371917,1.495625,1169.271673,17.54737,68.402271,66.81625,3.683643,3.817047,6.675167
2016-03-27,0.895514,113.092399,0.707494,1.331786,1.326864,0.977695,6.51305,7.757668,8.327288,8.506674,1.372134,1.495625,1169.31834,17.53844,68.362481,66.81073,3.684776,3.816231,6.674801
2016-03-28,0.892844,113.2873,0.702376,1.325834,1.320363,0.974496,6.49965,7.757928,8.307817,8.437754,1.370534,1.487389,1167.22499,17.46978,68.403739,66.64824,3.66521,3.797578,6.660709
2016-03-29,0.889234,113.1559,0.697272,1.315319,1.313879,0.972224,6.50494,7.757269,8.241816,8.43047,1.361601,1.462965,1163.698348,17.41165,68.230369,66.47943,3.662002,3.78606,6.637197
2016-03-30,0.883338,112.722001,0.69531,1.304908,1.301025,0.965904,6.47135,7.754111,8.18296,8.344596,1.354181,1.447046,1153.168319,17.3012,68.086599,66.353309,3.62586,3.772307,6.59613
2016-03-31,0.883431,112.296299,0.697163,1.306067,1.300374,0.965449,6.46669,7.754075,8.156548,8.325548,1.351263,1.448822,1145.55665,17.27397,68.370679,66.2882,3.60521,3.775765,6.585133
2016-04-01,0.877668,111.9464,0.703367,1.303097,1.302555,0.959035,6.47272,7.754695,8.117753,8.308332,1.348617,1.449481,1148.306681,17.31657,67.67387,66.27655,3.564419,3.737092,6.542415
2016-04-02,0.877796,111.778101,0.702794,1.30258,1.301511,0.958473,6.479217,7.754301,8.134106,8.310984,1.350273,1.448348,1150.008332,17.33948,67.67019,66.256,3.559709,3.72937,6.540791
2016-04-03,0.877796,111.689401,0.702794,1.30258,1.301161,0.958089,6.480869,7.754158,8.13697,8.316382,1.350568,1.448348,1149.701665,17.33924,67.60222,66.23185,3.553438,3.73063,6.540037
2016-04-04,0.877789,111.3084,0.70047,1.312352,1.303048,0.958776,6.479358,7.754028,8.125641,8.307372,1.351141,1.458822,1148.551649,17.42213,68.125779,66.103511,3.582979,3.724323,6.532825
2016-04-05,0.877597,110.524399,0.706374,1.329148,1.314398,0.956414,6.477129,7.756199,8.131585,8.338062,1.356169,1.472666,1155.713335,17.68095,69.138089,66.41865,3.654819,3.739562,6.53314
2016-04-06,0.876,109.8992,0.707109,1.315849,1.310258,0.955639,6.479973,7.755839,8.142785,8.297579,1.349087,1.465591,1157.27499,17.67664,68.18975,66.50541,3.657849,3.736392,6.52401
2016-04-07,0.878718,108.506,0.710443,1.332614,1.316283,0.95566,6.466143,7.757192,8.154349,8.334043,1.352617,1.477434,1156.43999,17.87939,68.25676,66.62621,3.69872,3.771532,6.539092
2016-04-08,0.876636,108.4802,0.708453,1.323275,1.30162,0.954084,6.465918,7.756786,8.14617,8.240565,1.34825,1.466801,1153.576657,17.76514,67.27749,66.51549,3.634935,3.7602,6.525536
2016-04-09,0.877197,108.172,0.707926,1.324046,1.30031,0.953948,6.465948,7.757985,8.158967,8.245911,1.349123,1.468951,1153.291681,17.78464,67.13274,66.561241,3.603679,3.770544,6.530974
2016-04-10,0.877197,108.068,0.707926,1.324046,1.298692,0.953554,6.464682,7.75804,8.157488,8.236286,1.348936,1.468951,1152.805015,17.77828,67.10604,66.554531,3.589299,3.769792,6.528867
2016-04-11,0.876141,108.021,0.702025,1.314554,1.291927,0.9538,6.459198,7.75532,8.116964,8.206036,1.344796,1.456254,1146.956665,17.67091,66.71528,66.40169,3.53517,3.752992,6.522724
2016-04-12,0.878532,108.5413,0.701898,1.305064,1.282956,0.955274,6.465316,7.754816,8.095683,8.187602,1.345459,1.448578,1146.243348,17.54976,65.69921,66.38361,3.546748,3.767174,6.535846
2016-04-13,0.885838,109.0206,0.70331,1.306852,1.281719,0.963105,6.476974,7.756033,8.126169,8.224832,1.350672,1.445364,1145.038348,17.52458,66.17257,66.53492,3.532558,3.792885,6.580073
2016-04-14,0.887625,109.1618,0.706331,1.297733,1.282301,0.9653,6.479909,7.756549,8.121324,8.221079,1.36007,1.456128,1151.655007,17.40029,65.94518,66.608321,3.512816,3.809729,6.597424
2016-04-15,0.884949,108.8061,0.702935,1.294829,1.284459,0.96607,6.476494,7.75533,8.120583,8.230692,1.357593,1.445365,1148.193348,17.5302,66.351929,66.544521,3.532344,3.803781,6.588888
2016-04-16,0.886245,108.8444,0.704124,1.294588,1.282243,0.967803,6.477365,7.755878,8.132159,8.249281,1.358034,1.445136,1147.314998,17.53806,66.4244,66.626,3.528311,3.80689,6.595543
2016-04-17,0.886245,108.7606,0.704124,1.294588,1.28185,0.967924,6.47693,7.755766,8.130982,8.252068,1.357572,1.445136,1145.941665,17.55262,66.4244,66.63231,3.536884,3.805586,6.594184
2016-04-18,0.883398,108.882601,0.700464,1.29,1.281174,0.964444,6.475655,7.755326,8.119095,8.216408,1.35325,1.438335,1147.44499,17.46508,66.316641,66.522691,3.57222,3.805702,6.576317
2016-04-19,0.882482,109.2964,0.694942,1.280072,1.265714,0.965025,6.470728,7.756414,8.097117,8.136267,1.342,1.429052,1133.698324,17.31749,65.68926,66.21686,3.552734,3.784883,6.566515
2016-04-20,0.882636,109.495199,0.69533,1.27977,1.264341,0.966777,6.469378,7.755821,8.092347,8.125977,1.342727,1.430676,1133.181681,17.2852,65.56766,66.17424,3.556534,3.783063,6.566505
2016-04-21,0.884585,109.400999,0.697887,1.288804,1.270548,0.97035,6.479293,7.757039,8.115067,8.171021,1.347234,1.444643,1133.970015,17.40092,66.02478,66.400221,3.534662,3.807579,6.576829
2016-04-22,0.890773,111.2443,0.695329,1.298256,1.269629,0.977036,6.495715,7.756816,8.141703,8.218405,1.353122,1.460384,1142.583335,17.44154,66.4779,66.554749,3.568885,3.871653,6.618876
2016-04-23,0.8909,111.513701,0.694195,1.296966,1.267996,0.978089,6.49852,7.75745,8.154939,8.231603,1.35352,1.459453,1145.73999,17.46924,66.60582,66.616081,3.562593,3.883538,6.624442
2016-04-24,0.8909,111.768801,0.694195,1.296966,1.267282,0.978587,6.499971,7.757328,8.160261,8.237594,1.354272,1.459453,1147.801657,17.47381,66.69838,66.645951,3.566677,3.891456,6.6301
2016-04-25,0.887465,111.283201,0.690059,1.296323,1.267722,0.975621,6.493799,7.756248,8.13453,8.195924,1.352405,1.459891,1149.451668,17.56747,66.44382,66.68032,3.5541,3.910061,6.608645
2016-04-26,0.884727,111.3266,0.685088,1.29259,1.263998,0.973732,6.495583,7.755889,8.118902,8.167174,1.352771,1.452461,1149.50499,17.42733,65.925411,66.524761,3.534674,3.880364,6.590759
2016-04-27,0.883213,111.2451,0.687142,1.31719,1.263654,0.971728,6.49597,7.756652,8.092276,8.163541,1.350651,1.460046,1150.38665,17.41738,65.674081,66.53363,3.543404,3.888861,6.578206
2016-04-28,0.882259,109.0014,0.685156,1.309685,1.255753,0.968776,6.478205,7.75702,8.083829,8.153317,1.347459,1.435935,1142.638348,17.25498,64.660051,66.44937,3.493939,3.880826,6.569358
2016-04-29,0.874231,107.3555,0.683986,1.314735,1.255559,0.961694,6.476542,7.757499,8.045315,8.086155,1.346162,1.432905,1142.501657,17.21736,64.680699,66.405999,3.466126,3.833245,6.518413
2016-04-30,0.873433,106.584101,0.684418,1.314714,1.255009,0.960279,6.475936,7.757367,8.03663,8.061401,1.344235,1.432944,1141.89834,17.18277,64.85702,66.42346,3.443202,3.824367,6.506336
2016-05-01,0.873433,106.403901,0.684418,1.314714,1.255412,0.959623,6.475137,7.757276,8.034592,8.052797,1.344257,1.432944,1143.380007,17.17795,65.09321,66.42979,3.435838,3.817377,6.500753
2016-05-02,0.86834,106.4662,0.68162,1.307424,1.254085,0.955835,6.475707,7.758686,7.987829,8.034627,1.342485,1.425294,1140.518348,17.21308,65.004179,66.41984,3.4834,3.814401,6.468276
2016-05-03,0.86825,106.3391,0.687187,1.334028,1.265908,0.953986,6.485601,7.761656,8.018644,8.081563,1.349696,1.443352,1143.491657,17.48372,65.861659,66.48915,3.545128,3.818261,6.464714
2016-05-04,0.870183,106.941001,0.690186,1.340698,1.281583,0.955722,6.495644,7.761403,8.049499,8.123604,1.355639,1.454469,1154.363343,17.63463,66.55758,66.60345,3.530542,3.822194,6.467113
2016-05-05,0.876737,107.233401,0.690427,1.338977,1.283164,0.966076,6.504156,7.762117,8.099867,8.15579,1.357808,1.45079,1163.289982,17.76513,65.78179,66.57605,3.535045,3.855815,6.513505
2016-05-06,0.875251,106.7688,0.692152,1.357947,1.290862,0.967736,6.500085,7.760964,8.115568,8.176101,1.359148,1.460384,1168.691649,17.88986,65.764979,66.555161,3.520496,3.872704,6.508767
2016-05-07,0.876814,107.095201,0.693019,1.357407,1.29047,0.971843,6.498556,7.761352,8.135403,8.201745,1.360962,1.46311,1169.681657,17.87832,65.980381,66.595311,3.508586,3.884326,6.522822
2016-05-08,0.876814,107.116401,0.693019,1.357407,1.290916,0.972578,6.497878,7.761426,8.139274,8.20413,1.361291,1.46311,1169.658324,17.86794,65.953281,66.602691,3.503302,3.887629,6.521874
2016-05-09,0.877307,108.1294,0.69428,1.366287,1.297992,0.970517,6.512597,7.763106,8.151378,8.2135,1.368151,1.47584,1170.665007,18.08225,66.25488,66.67872,3.54647,3.885971,6.525372
2016-05-10,0.878632,108.9664,0.692579,1.360726,1.295222,0.974062,6.516608,7.76225,8.151736,8.202027,1.368727,1.481305,1172.224982,18.01473,66.23145,66.6485,3.488474,3.886199,6.535568
2016-05-11,0.874607,108.604301,0.691151,1.353599,1.286607,0.971505,6.497408,7.761013,8.132035,8.162484,1.366576,1.462355,1167.949998,17.98193,65.38521,66.59001,3.469818,3.873844,6.513782
2016-05-12,0.878954,108.891501,0.691888,1.366399,1.285366,0.970322,6.515368,7.759677,8.178791,8.149699,1.37207,1.467452,1166.986647,17.99949,65.270189,66.693151,3.474412,3.878695,6.536929
2016-05-13,0.885644,108.9444,0.696195,1.374981,1.291827,0.975197,6.527461,7.763241,8.23817,8.203478,1.3715,1.475008,1171.674982,18.11453,65.149779,66.87607,3.494619,3.899716,6.574498
2016-05-14,0.884398,108.6879,0.696354,1.375757,1.292833,0.975068,6.530977,7.763582,8.242915,8.196752,1.372339,1.477041,1173.670015,18.14529,65.380221,66.926941,3.523547,3.895469,6.574032
2016-05-15,0.884398,108.642,0.696354,1.375757,1.293938,0.975585,6.532749,7.763804,8.249053,8.202742,1.372211,1.477041,1174.981681,18.1687,65.380221,66.956271,3.53276,3.898019,6.578411
2016-05-16,0.882985,108.819,0.69452,1.372015,1.290758,0.976203,6.525979,7.763544,8.249683,8.171782,1.370088,1.471777,1177.941678,18.18645,65.0514,66.89204,3.51387,3.874659,6.570411
2016-05-17,0.882725,108.8586,0.692047,1.36505,1.291258,0.976076,6.525029,7.763098,8.237483,8.182522,1.369928,1.4671,1175.115,18.24175,65.04826,66.887531,3.51279,3.874319,6.568721
2016-05-18,0.886031,109.264999,0.687156,1.373337,1.2929,0.979448,6.536439,7.763994,8.271123,8.215502,1.375011,1.474815,1182.308325,18.28115,65.307261,67.00604,3.53335,3.898929,6.587421
2016-05-19,0.889704,109.5,0.688705,1.385349,1.301818,0.982978,6.539599,7.765654,8.308993,8.280232,1.378043,1.483103,1186.81665,18.35566,65.830201,67.14293,3.5487,3.913449,6.609461
2016-05-20,0.891921,110.489999,0.689117,1.385116,1.312917,0.991467,6.550117,7.768033,8.330133,8.327383,1.381833,1.477697,1191.037473,18.361767,66.783932,67.418417,3.552167,3.94225,6.6327
2016-05-21,0.891074,110.1529,0.689499,1.384793,1.311181,0.99043,6.547087,7.768418,8.321339,8.329787,1.381437,1.478141,1190.126649,18.35832,66.77782,67.43937,3.555698,3.937727,6.628212
2016-05-22,0.891074,110.136,0.689499,1.384793,1.311368,0.990265,6.547087,7.768767,8.315148,8.32719,1.381644,1.478141,1189.658315,18.34726,66.77782,67.42867,3.555698,3.93764,6.628212
2016-05-23,0.89243,109.541899,0.690941,1.386548,1.313348,0.990513,6.553941,7.767639,8.340719,8.34849,1.379361,1.478344,1186.291649,18.45066,66.90838,67.48226,3.574269,3.954525,6.635514
2016-05-24,0.897221,109.9399,0.683818,1.393001,1.312372,0.992412,6.555291,7.768312,8.320917,8.350302,1.381502,1.484733,1189.036673,18.45704,66.65309,67.66308,3.557406,3.963556,6.6638
2016-05-25,0.896429,110.1223,0.680693,1.391355,1.310147,0.991337,6.555107,7.766721,8.309102,8.345664,1.379806,1.480734,1184.801649,18.45989,65.984851,67.37268,3.597394,3.95399,6.663097
2016-05-26,0.894847,109.8582,0.682768,1.386063,1.301853,0.990837,6.557132,7.765622,8.296446,8.294096,1.375932,1.483923,1181.50999,18.45838,65.60527,67.10553,3.57911,3.948735,6.657754
2016-05-27,0.898154,109.8885,0.683359,1.38912,1.300183,0.991692,6.562911,7.766276,8.319498,8.318294,1.375211,1.487703,1180.711657,18.42803,65.94602,67.01518,3.599284,3.941705,6.673571
2016-05-28,0.899673,110.217201,0.68393,1.392147,1.302022,0.993971,6.563612,7.766318,8.341001,8.328978,1.378819,1.493614,1182.359982,18.46367,65.98206,67.031659,3.608026,3.946119,6.685123
2016-05-29,0.899673,110.302601,0.68393,1.392147,1.302306,0.994745,6.56473,7.766453,8.350678,8.336535,1.379673,1.493614,1184.416649,18.46238,66.01614,67.042689,3.611948,3.948089,6.691687
2016-05-30,0.898255,110.9523,0.683204,1.391987,1.304746,0.993695,6.579177,7.768773,8.343612,8.348755,1.38096,1.49394,1189.660007,18.47444,65.838781,67.120931,3.598056,3.949515,6.683082
2016-05-31,0.897342,110.7182,0.68901,1.380747,1.308245,0.993031,6.582888,7.769245,8.331332,8.354179,1.377696,1.477752,1190.521665,18.42625,66.05906,67.18058,3.599539,3.93751,6.676945
2016-06-01,0.895228,109.898701,0.693938,1.380206,1.308612,0.989522,6.577646,7.77055,8.3083,8.321193,1.378566,1.468275,1192.638324,18.52909,66.87023,67.4148,3.602579,3.931169,6.663197
2016-06-02,0.89641,108.952901,0.693176,1.383816,1.3081,0.990386,6.583717,7.77076,8.325636,8.338115,1.375402,1.467289,1188.698332,18.59878,67.013109,67.281699,3.594883,3.933827,6.668762
2016-06-03,0.882059,107.231,0.688801,1.362708,1.297642,0.980078,6.56524,7.768423,8.199047,8.223277,1.36246,1.441989,1179.796673,18.62339,65.925321,67.046459,3.542541,3.880038,6.582098
2016-06-04,0.879809,106.8522,0.688791,1.35751,1.295923,0.977929,6.565083,7.768211,8.165426,8.198231,1.359441,1.437406,1175.686665,18.60644,65.66587,66.94506,3.535808,3.871954,6.56323
2016-06-05,0.879809,106.5282,0.688791,1.35751,1.293826,0.975879,6.562708,7.767722,8.140742,8.176886,1.356808,1.437406,1170.539998,18.5935,65.569,66.87985,3.528637,3.862324,6.54506
2016-06-06,0.880006,107.015201,0.691943,1.357973,1.287233,0.971793,6.56706,7.767492,8.130191,8.188366,1.357698,1.442203,1164.661675,18.62169,65.56206,66.854139,3.51013,3.839869,6.544295
2016-06-07,0.881254,107.294799,0.687133,1.342998,1.28178,0.967847,6.571582,7.767053,8.141373,8.145354,1.353877,1.434264,1161.198327,18.47931,64.88744,66.75674,3.466152,3.838715,6.552716
2016-06-08,0.877001,106.9022,0.687216,1.337287,1.272217,0.96069,6.564724,7.762505,8.112946,8.115405,1.348281,1.424223,1156.396681,18.21718,63.968888,66.595375,3.404844,3.79917,6.526387
2016-06-09,0.883613,106.6768,0.691599,1.346183,1.272861,0.964131,6.564421,7.762376,8.1653,8.149187,1.352239,1.403321,1157.456649,18.28209,64.152137,66.699113,3.394475,3.82843,6.563111
2016-06-10,0.886552,107.001201,0.697733,1.353766,1.273758,0.962189,6.561821,7.763261,8.251657,8.216518,1.356433,1.415743,1164.268324,18.48311,64.797262,66.791737,3.41539,3.854671,6.581467
